id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,type,stay_category
11803996,Pra Wet,13.69766,100.64607,Private room,950,2,0,0,not booked,short-term
11804050,Bang Rak,13.73557,100.51755,Shared room,339,1,1,0,booked,short-term
11481561,Phra Nakhon,13.76324,100.50023,Private room,900,1,0,0,not booked,short-term
11481762,Phra Nakhon,13.76328,100.50217,Private room,900,1,2,0,booked,short-term
11482259,Bang Na,13.67219,100.60522,Entire home/apt,750,2,42,9,popular,short-term
11483003,Phra Nakhon,13.76141,100.50168,Private room,1000,1,0,0,not booked,short-term
11483316,Phra Nakhon,13.76204,100.50041,Private room,1000,1,1,0,booked,short-term
11483640,Lak Si,13.89425,100.58282,Private room,600,1,86,0,popular,short-term
11807239,Din Daeng,13.78696,100.57153,Private room,580,1,0,0,not booked,short-term
11044061,Vadhana,13.74635,100.56135,Entire home/apt,3473,5,6,0,booked,medium-term
11058808,Phra Khanong,13.68864,100.63586,Entire home/apt,514,7,17,5,booked,medium-term
11060488,Lak Si,13.87454,100.58043,Private room,1280,1,0,0,not booked,short-term
11484313,Ratchathewi,13.75993,100.54533,Hotel room,1507,1,195,1,popular,short-term
11484571,Rat Burana,13.67737,100.5173,Private room,658,30,2,0,booked,long-term
11809510,Ratchathewi,13.75566,100.52906,Entire home/apt,699,1,1,0,booked,short-term
11484599,Bang Rak,13.72973,100.52946,Private room,980,3,22,0,booked,short-term
11071318,Bang Kapi,13.77168,100.62987,Entire home/apt,746,90,6,1,booked,long-term
11078927,Bang Rak,13.72503,100.53199,Entire home/apt,2087,30,0,0,not booked,long-term
11495808,Bang Rak,13.72079,100.51834,Entire home/apt,1800,14,30,6,booked,medium-term
11079142,Bang Sue,13.81869,100.53173,Private room,1000,1,0,0,not booked,short-term
11816960,Khlong Toei,13.71406,100.59034,Entire home/apt,650,90,0,0,not booked,long-term
11830111,Khlong San,13.71916,100.50006,Private room,2900,1,1,0,booked,short-term
11496230,Vadhana,13.73725,100.56755,Private room,1793,7,6,0,booked,medium-term
11088926,Vadhana,13.74126,100.56485,Private room,1200,1,0,0,not booked,short-term
11107208,Suanluang,13.71237,100.60406,Private room,1000,1,0,0,not booked,short-term
11499326,Chatu Chak,13.82466,100.56869,Entire home/apt,2424,1,13,4,booked,short-term
11112776,Khlong San,13.71958,100.49402,Entire home/apt,800,7,0,0,not booked,medium-term
11831241,Bang Rak,13.72306,100.53294,Entire home/apt,1200,30,4,2,booked,long-term
11499759,Rat Burana,13.67201,100.50048,Entire home/apt,3000,2,0,0,not booked,short-term
11838128,Chom Thong,13.7155,100.46562,Entire home/apt,5000,1,0,0,not booked,short-term
11852631,Bueng Kum,13.77554,100.66047,Entire home/apt,990,2,1,0,booked,short-term
11854426,Ratchathewi,13.75284,100.53124,Shared room,500,1,25,0,booked,short-term
11127488,Bang Khun thain,13.67162,100.44111,Private room,999,1,0,0,not booked,short-term
11500013,Bang Na,13.67954,100.61715,Private room,1250,3,0,0,not booked,short-term
11129108,Chatu Chak,13.82297,100.58377,Entire home/apt,680,1,10,0,booked,short-term
11129525,Chatu Chak,13.82338,100.58482,Entire home/apt,680,1,1,0,booked,short-term
11859768,Din Daeng,13.7573,100.56268,Private room,1750,1,0,0,not booked,short-term
11877895,Phra Nakhon,13.7541,100.50333,Private room,770,1,134,0,popular,short-term
11880967,Phasi Charoen,13.7171,100.45558,Entire home/apt,27000,30,2,0,booked,long-term
11508383,Yan na wa,13.70487,100.54064,Entire home/apt,3414,30,0,0,not booked,long-term
11896692,Khlong Toei,13.71553,100.58359,Entire home/apt,1650,5,19,0,booked,medium-term
11513971,Khlong San,13.72212,100.50399,Entire home/apt,3000,90,0,0,not booked,long-term
11910137,Suanluang,13.71955,100.62205,Entire home/apt,2147,2,233,14,popular,short-term
11914194,Phasi Charoen,13.72229,100.45726,Entire home/apt,750,2,54,6,popular,short-term
11914255,Khlong San,13.71914,100.5018,Hotel room,3571,1,22,0,booked,short-term
11936467,Khlong San,13.71923,100.50154,Hotel room,3571,1,5,0,booked,short-term
11936672,Khlong San,13.7191,100.50214,Private room,2857,1,1,0,booked,short-term
11516580,Vadhana,13.74095,100.5574,Entire home/apt,1599,14,31,1,booked,medium-term
11535487,Vadhana,13.73018,100.58151,Private room,570,1,26,1,booked,short-term
11537364,Khlong San,13.71851,100.49989,Hotel room,4900,1,0,0,not booked,short-term
11937960,Ratchathewi,13.75383,100.53475,Entire home/apt,1672,2,98,0,popular,short-term
11938512,Khlong San,13.71748,100.5001,Hotel room,3900,1,0,0,not booked,short-term
11938812,Khlong San,13.71911,100.50171,Hotel room,4200,1,0,0,not booked,short-term
11940567,Khlong San,13.71765,100.5002,Hotel room,3329,1,0,0,not booked,short-term
11131235,Chom Thong,13.71178,100.46312,Entire home/apt,2293,90,7,0,booked,long-term
11559708,Khlong Toei,13.71308,100.59365,Private room,1136,30,1,0,booked,long-term
11950375,Phaya Thai,13.79036,100.54737,Private room,3000,2,64,0,popular,short-term
11950515,Phasi Charoen,13.70986,100.45215,Private room,1500,1,0,0,not booked,short-term
11563263,Phaya Thai,13.7903,100.54963,Hotel room,850,1,46,1,popular,short-term
11149707,Phra Nakhon,13.75737,100.50058,Entire home/apt,1200,2,0,0,not booked,short-term
11575077,Ratchathewi,13.75074,100.53715,Entire home/apt,600,90,0,0,not booked,long-term
11151590,Din Daeng,13.78942,100.57301,Entire home/apt,1500,30,0,0,not booked,long-term
11951109,Vadhana,13.7282,100.58266,Private room,7000,10,0,0,not booked,medium-term
11951205,Ratchathewi,13.75284,100.53124,Private room,3500,1,10,1,booked,short-term
11575327,Bang Na,13.67746,100.6076,Entire home/apt,899,90,5,2,booked,long-term
11952008,Vadhana,13.73554,100.58176,Entire home/apt,1536,1,105,15,popular,short-term
11160126,Sathon,13.71883,100.53148,Entire home/apt,2000,2,35,2,popular,short-term
11165999,Phasi Charoen,13.72279,100.45093,Private room,650,1,2,0,booked,short-term
11577779,Khlong Toei,13.70605,100.59918,Entire home/apt,700,28,30,0,booked,long-term
11166064,Phasi Charoen,13.72264,100.45082,Private room,650,1,30,1,booked,short-term
11167500,Bang Rak,13.7236,100.52516,Private room,1350,1,2,0,booked,short-term
11579635,Huai Khwang,13.75471,100.56598,Entire home/apt,1000000,100,53,0,popular,long-term
11168524,Ratchathewi,13.75811,100.54363,Hotel room,1497,1,199,1,popular,short-term
11170133,Sathon,13.71945,100.53109,Entire home/apt,1750,2,87,5,popular,short-term
11170606,Khlong Toei,13.7057,100.59831,Private room,2150,1,1,0,booked,short-term
11170722,Vadhana,13.73605,100.58459,Entire home/apt,1100,355,0,0,not booked,long-term
11952520,Bang Khen,13.85563,100.64908,Entire home/apt,2500,3,0,0,not booked,short-term
11956015,Khlong San,13.71966,100.49491,Shared room,350,1,17,0,booked,short-term
11582103,Phra Khanong,13.68643,100.63639,Entire home/apt,614,9,10,0,booked,medium-term
11584864,Parthum Wan,13.74715,100.52619,Private room,1100,1,2,0,booked,short-term
11956819,Chatu Chak,13.80315,100.58718,Entire home/apt,866,3,90,0,popular,short-term
11962808,Bang Rak,13.72167,100.52598,Entire home/apt,15000,120,0,0,not booked,long-term
11170814,Ratchathewi,13.75614,100.53313,Entire home/apt,3500,365,0,0,not booked,long-term
11171136,Khlong Toei,13.70388,100.59874,Private room,3200,1,0,0,not booked,short-term
11585039,Parthum Wan,13.74704,100.5277,Private room,1200,1,0,0,not booked,short-term
11193014,Khlong Toei,13.71598,100.58366,Entire home/apt,600,30,33,3,popular,long-term
11971291,Rat Burana,13.67639,100.51948,Entire home/apt,1599,28,64,0,popular,long-term
11973283,Din Daeng,13.78883,100.57286,Private room,2781,3,11,0,booked,short-term
11586194,Vadhana,13.73015,100.58157,Private room,700,1,49,1,popular,short-term
11591725,Ratchathewi,13.75829,100.53295,Entire home/apt,3000,3,1,0,booked,short-term
11974922,Bangkok Yai,13.73591,100.4725,Private room,500,1,3,0,booked,short-term
11201382,Lat Krabang,13.72218,100.76445,Shared room,390,1,0,0,not booked,short-term
11202403,Lat Krabang,13.72089,100.76421,Private room,650,1,5,0,booked,short-term
11202612,Lat Krabang,13.72267,100.76387,Private room,550,1,1,0,booked,short-term
11592690,Vadhana,13.73017,100.58156,Private room,700,1,26,1,booked,short-term
11592906,Pom Prap Sattru Phai,13.73897,100.51488,Private room,1300,2,220,12,popular,short-term
11593131,Bangkok Yai,13.74214,100.47115,Entire home/apt,13852,2,37,4,popular,short-term
11975931,Khlong San,13.72269,100.5048,Entire home/apt,1800,5,17,5,booked,medium-term
11993164,Vadhana,13.726437,100.586845,Entire home/apt,1697,2,56,16,popular,short-term
12013033,Bang Rak,13.721637,100.516846,Private room,18937,1,12,9,booked,short-term
11593286,Pom Prap Sattru Phai,13.74036,100.51359,Entire home/apt,2300,2,231,23,popular,short-term
11595277,Vadhana,13.73025,100.58943,Private room,1899,2,0,0,not booked,short-term
12018819,Phasi Charoen,13.72906,100.45373,Private room,800,2,0,0,not booked,short-term
11230144,Phra Khanong,13.702454,100.598946,Entire home/apt,649,26,19,7,booked,long-term
11236028,Phaya Thai,13.78799,100.5485,Hotel room,850,1,30,1,booked,short-term
11596346,Vadhana,13.72837,100.59083,Private room,2299,1,1,0,booked,short-term
11597585,Chatu Chak,13.8077,100.57217,Entire home/apt,1450,1,67,8,popular,short-term
11236627,Phaya Thai,13.78989,100.55014,Hotel room,850,1,6,1,booked,short-term
11237155,Phaya Thai,13.78984,100.55002,Hotel room,850,1,140,0,popular,short-term
11237610,Bang Rak,13.72631,100.53019,Hotel room,780,1,23,5,booked,short-term
11237984,Bang Rak,13.72657,100.53011,Entire home/apt,1874,16,175,12,popular,long-term
11238448,Bang Rak,13.72717,100.53171,Entire home/apt,1874,16,110,12,popular,long-term
11603573,Phra Khanong,13.70368,100.60475,Private room,2500,1,1,0,booked,short-term
12168201,Bang Sue,13.82792,100.52795,Entire home/apt,659,30,76,14,popular,long-term
12169604,Khlong Toei,13.72336,100.57925,Entire home/apt,2200,1,36,2,popular,short-term
12024050,Vadhana,13.71617,100.59185,Entire home/apt,4321,1,257,0,popular,short-term
11613078,Bueng Kum,13.77363,100.65859,Entire home/apt,990,3,2,0,booked,short-term
12030649,Khlong Toei,13.71439,100.59008,Entire home/apt,1590,7,35,2,popular,medium-term
11626895,Yan na wa,13.71751,100.5501,Entire home/apt,650,30,88,4,popular,long-term
12035464,Bang Na,13.66879,100.65208,Private room,1000,3,0,0,not booked,short-term
12180908,Vadhana,13.74417,100.56354,Entire home/apt,1100,60,0,0,not booked,long-term
12181659,Huai Khwang,13.74373,100.58517,Entire home/apt,1500,90,0,0,not booked,long-term
12181773,Huai Khwang,13.74543,100.58495,Entire home/apt,800,90,0,0,not booked,long-term
11629406,Khlong Toei,13.72262,100.57961,Entire home/apt,1189,2,157,5,popular,short-term
12043561,Vadhana,13.72533,100.58618,Entire home/apt,1697,2,34,6,popular,short-term
12046101,Suanluang,13.71161,100.60344,Entire home/apt,1300,500,2,0,booked,long-term
12751347,Phra Khanong,13.69731,100.60784,Entire home/apt,550,30,64,5,popular,long-term
12751442,Chatu Chak,13.81733,100.5645,Entire home/apt,900,300,0,0,not booked,long-term
12765905,Vadhana,13.74138,100.56092,Private room,1200,30,0,0,not booked,long-term
12183301,Phasi Charoen,13.73999,100.44858,Entire home/apt,1357,1,1,0,booked,short-term
12786053,Vadhana,13.72741,100.57481,Entire home/apt,1000,90,10,3,booked,long-term
12191879,Suanluang,13.73476,100.64098,Entire home/apt,556,21,35,3,popular,long-term
12047672,Vadhana,13.73163,100.58885,Entire home/apt,1732,30,84,1,popular,long-term
12796902,Khlong Toei,13.70747,100.5992,Private room,1399,1,14,0,booked,short-term
12049269,Huai Khwang,13.76044,100.56944,Entire home/apt,2885,4,322,19,popular,medium-term
12800077,Bang Rak,13.7247,100.53238,Entire home/apt,1874,16,101,8,popular,long-term
12801423,Parthum Wan,13.74889,100.53098,Private room,1385,1,0,0,not booked,short-term
12195398,Wang Thong Lang,13.77239,100.6123,Private room,1732,1,0,0,not booked,short-term
12801482,Ratchathewi,13.75235,100.52499,Private room,1212,1,0,0,not booked,short-term
12213380,Chatu Chak,13.83178,100.54105,Entire home/apt,1000,3,46,3,popular,short-term
12814756,Vadhana,13.73589,100.56514,Entire home/apt,1700,30,0,0,not booked,long-term
12056527,Sathon,13.71808,100.51601,Shared room,762,10,0,0,not booked,medium-term
12056763,Bang Rak,13.72788,100.51872,Entire home/apt,300000,365,0,0,not booked,long-term
12814923,Ratchathewi,13.75769,100.54419,Hotel room,1481,1,196,3,popular,short-term
12815419,Vadhana,13.73016,100.58153,Private room,900,1,3,0,booked,short-term
12815492,Phaya Thai,13.78853,100.54394,Entire home/apt,3643,3,1,0,booked,short-term
12060340,Vadhana,13.73883,100.57222,Entire home/apt,3100,2,131,20,popular,short-term
12815555,Vadhana,13.74476,100.55572,Entire home/apt,2600,30,1,0,booked,long-term
12816580,Huai Khwang,13.74503,100.58613,Entire home/apt,2600,30,10,1,booked,long-term
12222879,Khlong Toei,13.71006,100.59694,Private room,850,6,0,0,not booked,medium-term
12818249,Khlong Toei,13.71361,100.59285,Entire home/apt,800,30,2,2,booked,long-term
12243036,Huai Khwang,13.78479,100.58509,Private room,500,3,1,0,booked,short-term
12254928,Pra Wet,13.73263,100.68938,Entire home/apt,4000,30,0,0,not booked,long-term
12255834,Ratchathewi,13.74866,100.55667,Private room,1747,2,0,0,not booked,short-term
12073398,Taling Chan,13.76369,100.415,Entire home/apt,4086,5,1,0,booked,medium-term
12073537,Din Daeng,13.75959,100.56405,Entire home/apt,4500,1,0,0,not booked,short-term
12819259,Khlong Toei,13.71308,100.59349,Entire home/apt,1000,90,1,0,booked,long-term
12093185,Din Daeng,13.76181,100.56666,Private room,750,1,5,5,booked,short-term
12821916,Yan na wa,13.70225,100.53692,Private room,14643,1,18,11,booked,short-term
12825601,Vadhana,13.74321,100.55691,Entire home/apt,2455,1,147,15,popular,short-term
12828159,Sathon,13.72123,100.53945,Entire home/apt,2600,12,13,0,booked,medium-term
12100531,Phaya Thai,13.76549,100.54469,Entire home/apt,1385,1,74,3,popular,short-term
12256904,Phra Khanong,13.699,100.60756,Entire home/apt,1300,2,1,0,booked,short-term
12259517,Suanluang,13.71061,100.60465,Private room,3082,2,0,0,not booked,short-term
12837442,Khlong Toei,13.73439,100.55724,Entire home/apt,1000,300,36,0,popular,long-term
12275907,Phra Nakhon,13.76195,100.50128,Private room,1607,1,0,0,not booked,short-term
12117194,Vadhana,13.73588,100.56758,Private room,1793,7,0,0,not booked,medium-term
12855105,Bang Rak,13.72122,100.51375,Private room,990,1,1,0,booked,short-term
12121841,Vadhana,13.73534,100.56788,Private room,3463,1,4,0,booked,short-term
12856142,Vadhana,13.70985,100.60041,Private room,2786,1,9,4,booked,short-term
12277081,Khlong San,13.72117,100.49697,Entire home/apt,2000,30,0,0,not booked,long-term
12856771,Phra Khanong,13.69131,100.61143,Private room,1500,1,0,0,not booked,short-term
12281386,Vadhana,13.7295,100.57613,Private room,1064,30,1,1,booked,long-term
12160023,Vadhana,13.71778,100.58973,Entire home/apt,990,3,0,0,not booked,short-term
12858751,Bang Khen,13.86918,100.59352,Entire home/apt,2424,1,0,0,not booked,short-term
12163892,Vadhana,13.74012,100.58091,Entire home/apt,1000,30,12,1,booked,long-term
12296731,Rat Burana,13.68474,100.50138,Private room,950,2,2,1,booked,short-term
12860175,Phra Khanong,13.6972,100.60525,Entire home/apt,790,29,65,0,popular,long-term
12164078,Khlong Toei,13.71107,100.58325,Entire home/apt,700,2,9,0,booked,short-term
12862003,Vadhana,13.7079,100.60222,Private room,1399,1,11,1,booked,short-term
13240263,Parthum Wan,13.7368,100.55054,Private room,1500,180,12,0,booked,long-term
12312578,Sathon,13.71688,100.51712,Entire home/apt,1000,60,0,0,not booked,long-term
12878566,Saphan Sung,13.77729,100.6849,Private room,900,1,0,0,not booked,short-term
12318502,Bang Na,13.68033,100.61159,Entire home/apt,540,4,52,6,popular,medium-term
13251187,Yan na wa,13.67585,100.5352,Entire home/apt,1039,2,1,0,booked,short-term
13251796,Khlong San,13.72114,100.49538,Private room,1633,1,0,0,not booked,short-term
13257563,Vadhana,13.71543,100.59191,Private room,1000,180,0,0,not booked,long-term
12882548,Saphan Sung,13.77695,100.68496,Private room,2500,1,0,0,not booked,short-term
12326209,Phaya Thai,13.78877,100.55046,Private room,826,1,76,0,popular,short-term
12328542,Phaya Thai,13.78908,100.55028,Private room,826,1,24,0,booked,short-term
12905268,Huai Khwang,13.76048,100.56886,Entire home/apt,1657,90,0,0,not booked,long-term
12329078,Bang Rak,13.72371,100.52687,Shared room,1200,1,0,0,not booked,short-term
12331724,Sathon,13.72062,100.54707,Entire home/apt,651,1,139,5,popular,short-term
12332076,Sathon,13.72062,100.54707,Entire home/apt,721,1,133,9,popular,short-term
12332264,Sathon,13.72062,100.54707,Entire home/apt,750,1,91,5,popular,short-term
12334427,Bang Rak,13.72414,100.52215,Hotel room,1000,1,11,0,booked,short-term
12336942,Vadhana,13.7355,100.568,Private room,3117,1,8,0,booked,short-term
13271277,Khlong Toei,13.73182,100.56484,Private room,1290,1,8,0,booked,short-term
12906275,Suanluang,13.71073,100.64553,Entire home/apt,800,1,4,0,booked,short-term
12906923,Vadhana,13.74308,100.55729,Entire home/apt,800,25,75,4,popular,long-term
12907998,Khlong Toei,13.70986,100.59344,Entire home/apt,850,30,8,8,booked,long-term
13273066,Ratchathewi,13.75295,100.56254,Private room,1732,45,5,0,booked,long-term
12338816,Lat Krabang,13.75409,100.78909,Private room,660,1,2,0,booked,short-term
12909752,Khlong San,13.72159,100.49631,Private room,550,60,0,0,not booked,long-term
12345809,Yan na wa,13.71787,100.54876,Entire home/apt,1039,2,30,2,booked,short-term
12918427,Vadhana,13.74231,100.55905,Entire home/apt,800,25,90,3,popular,long-term
12927591,Khlong Toei,13.71449,100.59151,Hotel room,1190,1,5,0,booked,short-term
12940137,Bueng Kum,13.79522,100.65413,Entire home/apt,1080,3,0,0,not booked,short-term
13285260,Bang Na,13.67205,100.63699,Entire home/apt,1039,30,33,0,popular,long-term
13286234,Khlong Toei,13.7386,100.55779,Entire home/apt,1650,20,60,9,popular,long-term
12941060,Parthum Wan,13.74529,100.52208,Hotel room,2500,1,0,0,not booked,short-term
12347787,Bang Kho laen,13.69125,100.5048,Entire home/apt,10000,1,0,0,not booked,short-term
12949552,Phaya Thai,13.7654,100.54498,Entire home/apt,1143,1,48,0,popular,short-term
